User ID,Agency,Year,Credit Score
166,TransUnion,2022,321
167,Yellow Banana,2020,607
168,TransUnion,2022,605
169,Experian,2023,512
170,Yellow Banana,2020,360
171,Experian,2024,828
172,TransUnion,2021,309
173,Experian,2021,799
174,Equifax,2022,801
175,TransUnion,2021,402
176,Yellow Banana,2023,775
177,Equifax,2024,714
178,Yellow Banana,2024,385
179,Yellow Banana,2021,682
180,Equifax,2020,613
181,Yellow Banana,2024,569
182,Yellow Banana,2024,306
183,TransUnion,2023,531
184,Yellow Banana,2023,386
185,Yellow Banana,2020,520
186,Experian,2020,709
187,Equifax,2023,765
188,Yellow Banana,2021,745
189,Equifax,2024,606
190,Experian,2023,506
191,Equifax,2021,754
192,Equifax,2023,700
193,TransUnion,2022,490
194,Experian,2020,304
195,Equifax,2024,714
196,Yellow Banana,2022,790
197,Equifax,2022,391
198,Experian,2020,473
199,TransUnion,2023,774
200,Yellow Banana,2020,656
201,TransUnion,2021,622
202,Experian,2020,486
203,Yellow Banana,2023,738
204,Equifax,2021,366
205,TransUnion,2022,739
206,Experian,2020,770
207,Equifax,2020,770
208,Equifax,2024,685
209,Equifax,2023,810
210,Yellow Banana,2022,387
211,Yellow Banana,2022,647
212,Yellow Banana,2021,570
213,Yellow Banana,2020,704
214,Experian,2020,494
215,TransUnion,2022,612
216,Experian,2020,814
217,Experian,2021,580
218,TransUnion,2021,634
219,Experian,2022,443
220,Yellow Banana,2021,662
221,Equifax,2024,317
222,TransUnion,2022,802
223,Experian,2020,395
224,Yellow Banana,2022,633
225,TransUnion,2024,389
226,Yellow Banana,2021,790
227,Equifax,2022,661
228,Yellow Banana,2021,345
229,Equifax,2021,697
230,Experian,2022,372
231,Equifax,2022,412
232,Equifax,2020,538
233,Yellow Banana,2021,553
234,Equifax,2021,611
235,Equifax,2024,517
236,Yellow Banana,2022,365
237,Experian,2022,697
238,TransUnion,2022,330
239,TransUnion,2024,582
240,Equifax,2022,399
241,Yellow Banana,2022,417
242,Experian,2024,761
243,Yellow Banana,2020,732
244,Equifax,2022,823
245,Equifax,2020,418
246,TransUnion,2023,320
247,Equifax,2021,568
248,Equifax,2024,794
249,Experian,2020,323
250,TransUnion,2021,747
251,TransUnion,2021,501
252,Experian,2024,493
253,TransUnion,2023,551
254,TransUnion,2024,790
255,Equifax,2024,443
256,Yellow Banana,2020,379
257,Equifax,2022,500
258,Experian,2024,724
259,TransUnion,2023,348
260,Yellow Banana,2023,795
261,TransUnion,2023,843
262,TransUnion,2021,361
263,Yellow Banana,2021,757
264,Experian,2022,478
265,Experian,2021,515
266,Yellow Banana,2020,395
267,Yellow Banana,2024,495
268,Equifax,2023,607
269,Yellow Banana,2024,413
270,TransUnion,2024,607
271,TransUnion,2020,404
272,Yellow Banana,2023,507
273,TransUnion,2022,599
274,Experian,2020,772
275,TransUnion,2024,456
276,Yellow Banana,2020,508
277,Equifax,2024,527
278,Equifax,2021,455
279,TransUnion,2020,569
280,Yellow Banana,2020,803
281,Experian,2020,741
282,Yellow Banana,2021,731
283,Yellow Banana,2020,637
284,Equifax,2022,688
285,Yellow Banana,2024,554
286,Experian,2024,422
287,Yellow Banana,2020,790
288,Yellow Banana,2020,776
289,Yellow Banana,2020,651
290,Yellow Banana,2020,675
291,Experian,2022,728
292,TransUnion,2020,448
293,Yellow Banana,2023,556
294,Yellow Banana,2024,695
295,Equifax,2020,415
296,Yellow Banana,2021,668
297,Yellow Banana,2024,479
298,Equifax,2023,596
299,Experian,2022,397
300,Equifax,2022,850
301,Equifax,2023,487
302,Experian,2021,453
303,Yellow Banana,2022,637
304,Experian,2021,668
305,Equifax,2021,711
306,TransUnion,2024,698
307,Experian,2024,788
308,Equifax,2021,435
309,Experian,2024,518
310,TransUnion,2021,500
311,TransUnion,2020,850
312,Experian,2021,412
313,TransUnion,2020,664
314,Experian,2024,317
315,TransUnion,2024,402
316,TransUnion,2020,366
317,Equifax,2023,401
318,Equifax,2022,552
319,TransUnion,2022,846
320,Equifax,2023,712
321,Experian,2022,552
322,Equifax,2021,316
323,Experian,2024,641
324,Yellow Banana,2023,614
325,Experian,2022,446
326,Yellow Banana,2023,583
327,Yellow Banana,2023,559
328,Experian,2021,307
329,Equifax,2021,477
330,Experian,2021,768
331,Equifax,2022,520
332,Yellow Banana,2021,715
333,Experian,2022,420
334,TransUnion,2021,690
335,TransUnion,2022,825
336,Equifax,2020,469
337,TransUnion,2023,519
338,Equifax,2020,715
339,Equifax,2021,596
340,Experian,2020,326
341,TransUnion,2020,378
342,Experian,2020,828
343,TransUnion,2024,643
344,Equifax,2022,626
345,Experian,2024,704
346,Experian,2023,789
347,Yellow Banana,2023,618
348,Experian,2024,444
349,TransUnion,2020,729
350,Experian,2021,630
351,Experian,2024,772
352,Experian,2024,494
353,Yellow Banana,2021,409
354,TransUnion,2022,366
355,Yellow Banana,2022,481
356,Experian,2020,363
357,Equifax,2024,338
358,Yellow Banana,2024,523
359,Yellow Banana,2024,609
360,TransUnion,2020,682
361,Yellow Banana,2020,322
362,Yellow Banana,2020,592
363,Experian,2024,840
364,Equifax,2023,824
365,TransUnion,2020,736
366,Experian,2022,628
367,Experian,2023,826
368,TransUnion,2022,329
369,Yellow Banana,2020,642
370,Experian,2023,348
371,Yellow Banana,2022,365
372,TransUnion,2023,742
373,Yellow Banana,2023,775
374,TransUnion,2021,468
375,Yellow Banana,2022,635
376,TransUnion,2023,471
377,TransUnion,2024,509
378,TransUnion,2024,769
379,Yellow Banana,2024,823
380,Yellow Banana,2024,562
381,Yellow Banana,2023,442
382,TransUnion,2022,357
383,TransUnion,2022,805
384,Experian,2023,474
385,Experian,2024,597
386,TransUnion,2024,687
387,Experian,2020,422
388,Yellow Banana,2024,469
389,TransUnion,2021,657
390,Equifax,2021,650
391,Experian,2022,533
392,Yellow Banana,2021,629
393,TransUnion,2023,643
394,TransUnion,2020,546
395,Experian,2020,571
396,Yellow Banana,2024,601
397,Yellow Banana,2022,786
398,Yellow Banana,2021,754
399,TransUnion,2020,498
400,TransUnion,2023,578
401,Equifax,2023,734
402,TransUnion,2020,492
403,Yellow Banana,2023,324
404,Experian,2020,702
405,TransUnion,2021,441
406,Equifax,2020,485
407,Experian,2023,572
408,Yellow Banana,2022,706
409,Equifax,2022,716
410,Experian,2022,490
411,TransUnion,2021,400
412,Equifax,2023,490
413,Yellow Banana,2020,325
414,Yellow Banana,2024,686
415,TransUnion,2020,460
416,TransUnion,2023,487
417,Yellow Banana,2024,731
418,Yellow Banana,2020,776
419,Equifax,2021,720
420,Experian,2024,775
421,Experian,2022,757
422,Equifax,2023,500
423,Equifax,2021,643
424,Experian,2021,673
425,TransUnion,2021,669
426,Equifax,2021,458
427,Yellow Banana,2022,789
428,TransUnion,2021,651
429,Equifax,2022,839
430,Experian,2022,638
431,Equifax,2021,301
432,Equifax,2024,500
433,Yellow Banana,2022,560
434,TransUnion,2020,408
435,Experian,2023,738
436,Equifax,2024,615
437,Yellow Banana,2023,823
438,TransUnion,2022,669
439,Yellow Banana,2020,497
440,Equifax,2021,652
441,Equifax,2024,725
442,Equifax,2020,696
443,Experian,2022,757
444,TransUnion,2020,345
445,Yellow Banana,2020,363
446,Equifax,2020,510
447,Equifax,2023,808
448,Yellow Banana,2024,817
449,Experian,2023,824
450,Yellow Banana,2022,644
451,Yellow Banana,2024,598
452,Yellow Banana,2020,577
453,Equifax,2024,336
454,Yellow Banana,2021,330
455,Experian,2023,753
456,Experian,2020,428
457,Yellow Banana,2023,453
458,Equifax,2024,478
459,Yellow Banana,2020,429
460,Yellow Banana,2023,355
461,Equifax,2022,608
462,TransUnion,2024,802
463,Equifax,2023,431
464,Equifax,2020,706
465,Yellow Banana,2024,723
466,Equifax,2023,668
467,TransUnion,2022,378
468,TransUnion,2024,565
469,TransUnion,2023,371
470,TransUnion,2021,639
471,Yellow Banana,2021,501
472,Experian,2023,451
473,Equifax,2021,533
474,Equifax,2023,322
475,Yellow Banana,2021,715
476,TransUnion,2021,695
477,TransUnion,2021,429
478,TransUnion,2024,806
479,Experian,2023,786
480,TransUnion,2021,657
481,TransUnion,2023,559
482,Equifax,2023,631
483,TransUnion,2022,374
484,TransUnion,2024,592
485,TransUnion,2023,475
486,Experian,2021,775
487,Yellow Banana,2021,308
488,TransUnion,2021,650
489,Equifax,2022,358
490,Experian,2021,645
491,Experian,2021,643
492,Equifax,2020,627
493,Experian,2023,496
494,Experian,2024,748
495,Experian,2023,454
496,Experian,2021,546
497,Equifax,2024,838
498,Experian,2024,422
499,TransUnion,2022,670
500,Yellow Banana,2022,380
501,TransUnion,2020,795
502,Experian,2022,715
503,Yellow Banana,2022,529
504,Equifax,2020,697
505,Equifax,2022,331
506,Yellow Banana,2021,725
507,Experian,2024,630
508,TransUnion,2020,722
509,TransUnion,2024,613
510,TransUnion,2023,373
511,TransUnion,2020,422
512,Equifax,2022,850
513,TransUnion,2020,768
514,Experian,2022,321
515,Yellow Banana,2024,657
516,TransUnion,2021,696
517,Equifax,2024,805
518,Experian,2022,503
519,Experian,2023,797
520,Equifax,2021,318
521,Experian,2020,529
522,Experian,2023,845
523,TransUnion,2024,733
524,Equifax,2022,652
525,TransUnion,2020,609
526,TransUnion,2024,541
527,Experian,2024,332
528,Yellow Banana,2024,452
529,Experian,2021,513
530,TransUnion,2021,607
531,Experian,2021,443
532,Experian,2022,594
533,TransUnion,2021,637
534,TransUnion,2020,821
535,TransUnion,2021,361
536,Equifax,2020,639
537,TransUnion,2021,392
538,TransUnion,2023,368
539,Experian,2022,409
540,Equifax,2020,594
541,Yellow Banana,2021,350
542,Equifax,2020,471
543,Experian,2024,675
544,TransUnion,2022,701
545,Yellow Banana,2023,472
546,TransUnion,2023,823
547,Yellow Banana,2022,602
548,Equifax,2024,358
549,Equifax,2021,647
550,Yellow Banana,2022,541
551,Experian,2024,716
552,Equifax,2021,651
553,Yellow Banana,2021,680
554,Equifax,2021,783
555,Experian,2020,606
556,Experian,2022,658
557,Experian,2020,609
558,Yellow Banana,2022,384
559,Experian,2023,675
560,Equifax,2024,419
561,Experian,2022,510
562,Equifax,2022,303
563,Experian,2022,710
564,TransUnion,2024,516
565,Experian,2024,422
566,Experian,2022,420
567,Experian,2022,765
568,Yellow Banana,2023,378
569,Experian,2024,327
570,Equifax,2024,531
571,TransUnion,2022,716
572,Yellow Banana,2020,644
573,Yellow Banana,2024,765
574,Equifax,2023,781
575,TransUnion,2023,418
576,Yellow Banana,2024,608
577,TransUnion,2023,638
578,TransUnion,2020,304
579,Equifax,2024,827
580,Experian,2023,720
581,Yellow Banana,2023,627
582,Yellow Banana,2021,652
583,TransUnion,2020,633
584,Yellow Banana,2021,840
585,TransUnion,2023,635
586,Experian,2024,502
587,Equifax,2023,797
588,TransUnion,2021,608
589,TransUnion,2022,390
590,TransUnion,2024,593
591,Experian,2021,776
592,Yellow Banana,2023,850
593,Equifax,2020,694
594,Yellow Banana,2024,321
595,Yellow Banana,2023,775
596,Experian,2023,644
597,Equifax,2020,785
598,TransUnion,2023,554
599,Experian,2022,652
600,Experian,2024,453
601,Equifax,2021,818
602,TransUnion,2020,557
603,TransUnion,2021,798
604,TransUnion,2024,736
605,Experian,2020,814
606,Equifax,2020,486
607,Equifax,2022,846
608,TransUnion,2020,447
609,TransUnion,2020,455
610,Experian,2024,377
611,TransUnion,2023,316
612,TransUnion,2022,837
613,Experian,2022,448
614,Equifax,2022,345
615,Yellow Banana,2020,660
616,Equifax,2024,520
617,Experian,2022,397
618,Equifax,2020,826
619,Yellow Banana,2021,561
620,TransUnion,2022,428
621,Equifax,2022,593
622,Experian,2022,305
623,Equifax,2022,772
624,Yellow Banana,2020,317
625,Yellow Banana,2024,333
626,Equifax,2022,734
627,Equifax,2021,748
628,Equifax,2022,612
629,Experian,2022,373
630,Yellow Banana,2021,550
631,Equifax,2020,819
632,Equifax,2021,604
633,TransUnion,2021,576
634,Equifax,2021,590
635,Equifax,2020,440
636,Equifax,2023,328
637,Equifax,2023,578
638,Yellow Banana,2020,423
639,TransUnion,2023,676
640,TransUnion,2024,566
641,Experian,2022,547
642,Equifax,2022,677
643,Equifax,2024,731
644,Experian,2024,702
645,TransUnion,2022,316
646,Equifax,2021,500
647,Yellow Banana,2022,519
648,TransUnion,2024,767
649,Equifax,2024,468
650,TransUnion,2021,616
651,Experian,2024,847
652,Experian,2020,329
653,Experian,2023,535
654,TransUnion,2023,437
655,Experian,2021,465
656,TransUnion,2023,383
657,TransUnion,2020,566
658,Yellow Banana,2023,327
659,Equifax,2022,817
660,Equifax,2023,324
661,Equifax,2024,809
662,TransUnion,2021,693
663,Yellow Banana,2021,365
664,TransUnion,2020,755
665,Yellow Banana,2022,531
666,Experian,2022,822
667,Experian,2022,723
668,TransUnion,2021,438
669,Equifax,2024,665
670,Experian,2024,807
671,Equifax,2024,769
672,Experian,2022,432
673,Experian,2024,838
674,Equifax,2023,706
675,Experian,2021,488
676,Equifax,2020,726
677,Experian,2024,703
678,TransUnion,2022,809
679,Equifax,2022,781
680,TransUnion,2022,460
681,Experian,2021,310
682,Experian,2024,763
683,TransUnion,2020,767
684,TransUnion,2020,791
685,TransUnion,2021,800
686,Experian,2023,324
687,Experian,2023,608
688,TransUnion,2023,783
689,Experian,2022,748
690,Equifax,2020,564
691,Experian,2021,625
692,TransUnion,2023,391
693,Yellow Banana,2023,786
694,TransUnion,2022,473
695,Yellow Banana,2023,709
696,Experian,2022,764
697,Equifax,2020,794
698,Equifax,2024,687
699,Yellow Banana,2022,561
700,Yellow Banana,2022,380
701,Yellow Banana,2023,510
702,Equifax,2022,472
703,Equifax,2021,660
704,TransUnion,2022,398
705,Yellow Banana,2023,569
706,Equifax,2024,585
707,Equifax,2020,334
708,Yellow Banana,2023,646
709,Yellow Banana,2021,656
710,Yellow Banana,2021,597
711,Experian,2024,470
712,Yellow Banana,2021,818
713,Equifax,2020,672
714,Experian,2021,445
715,TransUnion,2022,829
716,TransUnion,2024,806
717,TransUnion,2023,577
718,Equifax,2020,439
719,Experian,2023,534
720,Equifax,2023,311
721,TransUnion,2021,774
722,Equifax,2022,660
723,TransUnion,2023,826
724,Experian,2023,486
725,Equifax,2022,758
726,Experian,2020,408
727,TransUnion,2023,784
728,Experian,2022,516
729,Experian,2024,785
730,Equifax,2023,812
731,Equifax,2020,553
732,Experian,2022,381
733,Equifax,2022,464
734,Equifax,2024,591
735,Experian,2023,570
736,Experian,2023,356
737,Yellow Banana,2022,775
738,Experian,2023,806
739,Equifax,2023,426
740,Experian,2023,849
741,TransUnion,2020,463
742,TransUnion,2022,410
743,Experian,2022,801
744,Equifax,2021,758
745,TransUnion,2021,643
746,TransUnion,2020,489
747,Equifax,2020,437
748,Equifax,2022,327
749,Equifax,2024,613
750,Experian,2021,734
751,TransUnion,2024,458
752,Equifax,2021,679
753,Equifax,2021,683
754,TransUnion,2022,800
755,Experian,2023,470
756,TransUnion,2024,829
757,Experian,2022,809
758,Equifax,2020,653
759,Yellow Banana,2023,658
760,Yellow Banana,2022,793
761,Yellow Banana,2022,703
762,Experian,2023,535
763,Equifax,2024,731
764,Yellow Banana,2023,535
765,Yellow Banana,2024,509
766,Equifax,2021,418
767,TransUnion,2021,321
768,Equifax,2024,764
769,Experian,2023,426
770,Experian,2022,791
771,Equifax,2021,423
772,Yellow Banana,2022,815
773,Yellow Banana,2024,710
774,Experian,2024,678
775,Yellow Banana,2024,462
776,TransUnion,2021,521
777,Experian,2023,742
778,Yellow Banana,2024,325
779,Equifax,2023,532
780,Equifax,2024,333
781,Experian,2022,715
782,TransUnion,2023,671
783,Equifax,2021,379
784,TransUnion,2024,802
785,Equifax,2021,791
786,TransUnion,2020,833
787,TransUnion,2021,429
788,Equifax,2020,584
789,Experian,2022,582
790,Yellow Banana,2024,818
791,Yellow Banana,2022,850
792,Equifax,2021,586
793,Equifax,2021,518
794,Yellow Banana,2023,639
795,Equifax,2023,569
796,Experian,2024,526
797,Experian,2021,591
798,Experian,2024,351
799,TransUnion,2022,339
800,Equifax,2023,803
801,Equifax,2024,653
802,Yellow Banana,2022,715
803,Yellow Banana,2021,329
804,Equifax,2021,811
805,Yellow Banana,2022,569
806,Equifax,2024,534
807,Yellow Banana,2020,498
808,Yellow Banana,2023,421
809,TransUnion,2021,382
810,TransUnion,2022,707
811,Experian,2020,816
812,TransUnion,2020,562
813,Yellow Banana,2020,750
814,TransUnion,2022,683
815,Experian,2024,327
816,TransUnion,2024,814
817,Yellow Banana,2024,528
818,Equifax,2022,687
819,Equifax,2023,770
820,Yellow Banana,2021,632
821,Yellow Banana,2020,506
822,TransUnion,2021,564
823,Experian,2022,525
824,Yellow Banana,2024,327
825,Yellow Banana,2024,544
826,Experian,2023,382
827,Experian,2023,675
828,Equifax,2022,748
829,Equifax,2022,715
830,TransUnion,2021,412
831,Experian,2021,637
832,Equifax,2023,439
833,Yellow Banana,2024,763
834,TransUnion,2022,617
835,TransUnion,2022,769
836,Experian,2024,408
837,Equifax,2020,825
838,Equifax,2022,699
839,Experian,2021,823
840,Experian,2021,780
841,Experian,2024,595
842,Equifax,2021,343
843,Yellow Banana,2020,766
844,TransUnion,2024,757
845,Experian,2024,812
846,Equifax,2021,741
847,Experian,2021,810
848,Yellow Banana,2022,636
849,Yellow Banana,2024,402
850,TransUnion,2023,402
851,TransUnion,2022,515
852,Yellow Banana,2021,414
853,Experian,2021,761
854,TransUnion,2022,378
855,Experian,2021,744
856,Equifax,2024,425
857,TransUnion,2020,616
858,Yellow Banana,2020,700
859,Yellow Banana,2020,475
860,Equifax,2023,371
861,Equifax,2022,540
862,Equifax,2021,474
863,Equifax,2021,460
864,Experian,2023,779
865,Yellow Banana,2024,772
866,Yellow Banana,2023,389
867,TransUnion,2023,838
868,Experian,2024,727
869,Experian,2020,350
870,TransUnion,2020,719
871,TransUnion,2021,585
872,TransUnion,2020,555
873,TransUnion,2023,565
874,TransUnion,2021,601
875,Yellow Banana,2020,724
876,Equifax,2021,638
877,Equifax,2023,449
878,Equifax,2020,831
879,Experian,2021,593
880,TransUnion,2021,445
881,TransUnion,2020,568
882,TransUnion,2024,354
883,Experian,2024,679
884,TransUnion,2022,701
885,Yellow Banana,2021,678
886,Experian,2022,473
887,TransUnion,2020,654
888,Experian,2020,781
889,Equifax,2021,665
890,Experian,2021,443
891,TransUnion,2020,489
892,TransUnion,2024,499
893,Yellow Banana,2022,345
894,TransUnion,2022,689
895,Experian,2023,676
896,Yellow Banana,2022,757
897,Equifax,2021,399
898,TransUnion,2022,728
899,TransUnion,2022,720
900,Yellow Banana,2022,355
901,Experian,2022,369
902,TransUnion,2024,370
903,TransUnion,2023,534
904,Yellow Banana,2022,330
905,Experian,2023,820
906,Yellow Banana,2020,722
907,Equifax,2022,729
908,Equifax,2021,531
909,Equifax,2020,778
910,TransUnion,2024,759
911,Yellow Banana,2020,334
912,Yellow Banana,2023,631
913,Yellow Banana,2021,371
914,Equifax,2024,597
915,TransUnion,2020,524
916,Experian,2023,817
917,Yellow Banana,2024,374
918,Yellow Banana,2024,528
919,Equifax,2020,426
920,TransUnion,2024,554
921,Yellow Banana,2022,765
922,Equifax,2022,651
923,Yellow Banana,2021,495
924,Equifax,2023,745
925,Yellow Banana,2023,430
926,Yellow Banana,2021,310
927,TransUnion,2022,301
928,Yellow Banana,2022,659
929,TransUnion,2021,612
930,Experian,2020,816
931,Equifax,2022,765
932,TransUnion,2024,403
933,Experian,2022,595
934,Yellow Banana,2021,600
935,TransUnion,2024,620
936,Yellow Banana,2024,754
937,Experian,2020,410
938,TransUnion,2020,691
939,Yellow Banana,2021,325
940,Experian,2020,440
941,Experian,2022,461
942,Yellow Banana,2023,787
943,Equifax,2022,396
944,Yellow Banana,2024,493
945,TransUnion,2020,420
946,Equifax,2023,783
947,Equifax,2024,423
948,Equifax,2023,564
949,Experian,2023,364
950,Experian,2024,483
951,Equifax,2022,468
952,Experian,2020,785
953,Experian,2023,714
954,Experian,2021,522
955,TransUnion,2022,706
956,Experian,2022,443
957,Experian,2023,638
958,Experian,2023,309
959,Equifax,2021,572
960,TransUnion,2023,597
961,Yellow Banana,2022,811
962,Experian,2020,755
963,Yellow Banana,2024,548
964,Experian,2021,651
965,Yellow Banana,2020,399
966,TransUnion,2024,526
967,Equifax,2021,495
968,TransUnion,2022,759
969,Equifax,2022,634
970,TransUnion,2023,464
971,TransUnion,2023,349
972,Experian,2023,428
973,Yellow Banana,2021,495
974,Yellow Banana,2023,410
975,Equifax,2022,360
976,Yellow Banana,2023,660
977,Equifax,2024,412
978,Yellow Banana,2022,734
979,TransUnion,2023,356
980,Yellow Banana,2023,683
981,Equifax,2022,324
982,TransUnion,2022,335
983,TransUnion,2024,676
984,TransUnion,2023,790
985,Experian,2024,529
986,Equifax,2022,362
987,Equifax,2023,734
988,TransUnion,2024,393
989,Yellow Banana,2022,743
990,Experian,2020,458
991,Equifax,2023,341
992,Equifax,2022,658
993,Yellow Banana,2021,302
994,Equifax,2024,672
995,Experian,2022,849
996,Experian,2021,845
997,Experian,2023,574
998,TransUnion,2023,722
999,Experian,2023,567
1000,TransUnion,2022,778
1001,Yellow Banana,2020,663
1002,TransUnion,2020,849
1003,Equifax,2022,337
1004,Equifax,2023,800
1005,Experian,2024,580
1006,Experian,2024,394
1007,Yellow Banana,2022,405
1008,Experian,2021,512
1009,Equifax,2020,463
1010,Equifax,2021,760
1011,Yellow Banana,2022,690
1012,Experian,2023,529
1013,TransUnion,2023,493
1014,TransUnion,2022,714
1015,Experian,2024,393
1016,Yellow Banana,2022,830
1017,Equifax,2023,636
1018,Experian,2022,342
1019,Yellow Banana,2023,545
1020,TransUnion,2023,552
1021,Yellow Banana,2024,725
1022,Yellow Banana,2024,785
1023,Experian,2021,411
1024,Experian,2024,358
1025,Equifax,2020,754
1026,TransUnion,2020,428
1027,TransUnion,2024,709
1028,Yellow Banana,2020,358
1029,TransUnion,2024,435
1030,TransUnion,2022,728
1031,Yellow Banana,2023,713
1032,Yellow Banana,2024,834
1033,Equifax,2024,804
1034,TransUnion,2021,845
1035,TransUnion,2023,424
1036,Experian,2023,307
1037,TransUnion,2024,494
1038,Experian,2021,487
1039,Equifax,2024,382
1040,TransUnion,2021,372
1041,Equifax,2024,580
1042,TransUnion,2024,777
1043,Equifax,2022,718
1044,Experian,2024,342
1045,Yellow Banana,2024,685
1046,Yellow Banana,2023,794
1047,TransUnion,2020,539
1048,TransUnion,2022,717
1049,Yellow Banana,2022,302
1050,TransUnion,2023,539
1051,Experian,2021,698
1052,Equifax,2021,341
1053,Equifax,2023,445
1054,Equifax,2023,526
1055,TransUnion,2024,764
1056,Equifax,2020,485
1057,Yellow Banana,2022,495
1058,Experian,2021,511
1059,TransUnion,2023,330
1060,Experian,2024,639
1061,Yellow Banana,2022,320
1062,Experian,2024,446
1063,Yellow Banana,2024,744
1064,TransUnion,2023,651
1065,TransUnion,2024,771
1066,Equifax,2024,387
1067,Yellow Banana,2024,372
1068,Equifax,2023,826
1069,Yellow Banana,2023,306
1070,Equifax,2021,631
1071,Equifax,2023,332
1072,Yellow Banana,2020,429
1073,Yellow Banana,2021,641
1074,TransUnion,2024,498
1075,TransUnion,2022,690
1076,Yellow Banana,2023,529
1077,Equifax,2022,571
1078,TransUnion,2024,667
1079,Yellow Banana,2022,615
1080,Yellow Banana,2020,826
1081,Yellow Banana,2023,440
1082,TransUnion,2024,537
1083,TransUnion,2020,435
1084,Yellow Banana,2023,460
1085,Equifax,2024,523
1086,TransUnion,2020,751
1087,Experian,2024,637
1088,Equifax,2023,320
