User ID,Agency,Year,Credit Score
12114,Equifax,2023,742
12115,Experian,2020,789
12116,Yellow Banana,2022,699
12117,Yellow Banana,2020,391
12118,Yellow Banana,2021,347
12119,Experian,2022,814
12120,TransUnion,2021,608
12121,Yellow Banana,2021,826
12122,Equifax,2023,441
12123,Yellow Banana,2023,773
12124,Experian,2020,482
12125,Experian,2023,519
12126,Yellow Banana,2022,522
12127,TransUnion,2021,587
12128,Experian,2024,808
12129,Equifax,2024,796
12130,Yellow Banana,2020,805
12131,Experian,2024,845
12132,Equifax,2022,621
12133,Equifax,2022,640
12134,TransUnion,2024,696
12135,Yellow Banana,2021,425
12136,Experian,2023,842
12137,Yellow Banana,2022,747
12138,TransUnion,2024,675
12139,Yellow Banana,2023,691
12140,TransUnion,2024,380
12141,TransUnion,2024,500
12142,Yellow Banana,2024,702
12143,Yellow Banana,2023,822
12144,Experian,2024,773
12145,Experian,2022,434
12146,Yellow Banana,2023,571
12147,TransUnion,2024,845
12148,Yellow Banana,2022,830
12149,Experian,2020,475
12150,Equifax,2022,441
12151,Yellow Banana,2022,673
12152,Yellow Banana,2020,794
12153,Experian,2021,501
12154,Experian,2020,692
12155,Equifax,2023,403
12156,TransUnion,2022,522
12157,Equifax,2020,453
12158,TransUnion,2022,420
12159,Equifax,2023,378
12160,Experian,2024,747
12161,Yellow Banana,2022,787
12162,Yellow Banana,2024,561
12163,Equifax,2024,432
12164,Equifax,2020,621
12165,Yellow Banana,2021,553
12166,TransUnion,2024,793
12167,Experian,2020,800
12168,Equifax,2022,412
12169,Equifax,2022,710
12170,Equifax,2024,369
12171,Experian,2024,644
12172,Yellow Banana,2024,625
12173,Experian,2024,596
12174,Yellow Banana,2022,523
12175,Yellow Banana,2024,617
12176,Experian,2024,699
12177,TransUnion,2020,514
12178,Equifax,2023,767
12179,Equifax,2020,407
12180,Experian,2021,462
12181,Experian,2022,499
12182,Equifax,2021,810
12183,Yellow Banana,2020,401
12184,Equifax,2021,536
12185,Equifax,2020,354
12186,Experian,2022,373
12187,Yellow Banana,2024,428
12188,Yellow Banana,2021,690
12189,Yellow Banana,2024,577
12190,Yellow Banana,2023,483
12191,Equifax,2023,390
12192,TransUnion,2021,590
12193,Equifax,2023,370
12194,TransUnion,2022,756
12195,TransUnion,2024,842
12196,Experian,2024,448
12197,Yellow Banana,2024,598
12198,Experian,2022,499
12199,Experian,2023,443
12200,Experian,2024,399
12201,Experian,2024,330
12202,Yellow Banana,2022,760
12203,Equifax,2022,340
12204,Yellow Banana,2021,798
12205,Yellow Banana,2023,547
12206,Experian,2024,338
12207,TransUnion,2023,500
12208,Experian,2020,644
12209,Experian,2022,684
12210,Equifax,2022,383
12211,Experian,2022,656
12212,Experian,2023,698
12213,Experian,2023,515
12214,Experian,2020,585
12215,Equifax,2024,804
12216,TransUnion,2021,405
12217,Equifax,2021,445
12218,Equifax,2024,524
12219,TransUnion,2021,367
12220,Equifax,2023,657
12221,Yellow Banana,2024,712
12222,Equifax,2020,834
12223,TransUnion,2020,683
12224,Yellow Banana,2023,452
12225,Yellow Banana,2020,382
12226,Yellow Banana,2023,361
12227,Experian,2024,800
12228,Equifax,2023,304
12229,Yellow Banana,2024,474
12230,Experian,2023,632
12231,TransUnion,2020,417
12232,Experian,2020,690
12233,TransUnion,2024,633
12234,Yellow Banana,2021,376
12235,Equifax,2022,341
12236,Experian,2020,622
12237,Experian,2024,537
12238,Equifax,2024,466
12239,TransUnion,2023,375
12240,Yellow Banana,2020,844
12241,Experian,2023,336
12242,Experian,2023,727
12243,TransUnion,2021,564
12244,Equifax,2021,564
12245,TransUnion,2020,728
12246,TransUnion,2024,397
12247,TransUnion,2024,764
12248,Experian,2024,573
12249,TransUnion,2021,706
12250,Experian,2024,332
12251,Yellow Banana,2024,729
12252,Experian,2020,491
12253,Experian,2022,406
12254,TransUnion,2023,489
12255,Experian,2021,707
12256,Yellow Banana,2022,578
12257,TransUnion,2023,351
12258,Equifax,2024,505
12259,Yellow Banana,2020,328
12260,Equifax,2020,631
12261,TransUnion,2020,592
12262,Yellow Banana,2022,690
12263,TransUnion,2024,307
12264,Experian,2021,503
12265,Equifax,2023,571
12266,Equifax,2021,477
12267,Yellow Banana,2020,624
12268,Experian,2022,407
12269,Yellow Banana,2024,461
12270,Equifax,2023,550
12271,Yellow Banana,2024,784
12272,TransUnion,2022,356
12273,Equifax,2022,447
12274,Yellow Banana,2020,777
12275,Yellow Banana,2023,640
12276,Yellow Banana,2024,450
12277,Yellow Banana,2024,474
12278,Equifax,2023,318
12279,Equifax,2023,442
12280,Equifax,2023,322
12281,Equifax,2022,368
12282,Equifax,2024,337
12283,Experian,2021,807
12284,TransUnion,2020,607
12285,Yellow Banana,2021,680
12286,Yellow Banana,2022,820
12287,Equifax,2023,436
12288,Yellow Banana,2024,623
12289,TransUnion,2023,814
12290,Experian,2023,523
12291,Yellow Banana,2022,601
12292,Experian,2023,715
12293,TransUnion,2022,481
12294,Experian,2022,509
12295,Experian,2023,783
12296,Experian,2021,802
12297,Yellow Banana,2021,747
12298,TransUnion,2021,538
12299,TransUnion,2021,347
12300,TransUnion,2023,700
12301,Equifax,2020,654
12302,Equifax,2020,678
12303,Experian,2023,468
12304,Equifax,2022,624
12305,Experian,2024,540
12306,Experian,2021,719
12307,TransUnion,2024,608
12308,Yellow Banana,2020,509
12309,Experian,2020,797
12310,TransUnion,2020,686
12311,TransUnion,2023,606
12312,Yellow Banana,2020,592
12313,Experian,2020,847
12314,TransUnion,2020,418
12315,Experian,2021,696
12316,TransUnion,2023,482
12317,Experian,2022,387
12318,Equifax,2020,421
12319,Equifax,2020,679
12320,TransUnion,2023,616
12321,TransUnion,2023,367
12322,Yellow Banana,2024,756
12323,TransUnion,2021,640
12324,TransUnion,2023,594
12325,Equifax,2023,646
12326,Experian,2020,376
12327,Yellow Banana,2022,471
12328,Yellow Banana,2020,560
12329,Equifax,2023,785
12330,TransUnion,2022,378
12331,Yellow Banana,2020,530
12332,Yellow Banana,2021,540
12333,Experian,2022,500
12334,TransUnion,2020,599
12335,Yellow Banana,2021,746
12336,Experian,2021,784
12337,Experian,2024,517
12338,Equifax,2023,327
12339,TransUnion,2020,460
12340,Equifax,2024,625
12341,Equifax,2024,811
12342,Yellow Banana,2022,658
12343,TransUnion,2020,678
12344,Yellow Banana,2023,677
12345,TransUnion,2021,441
12346,Equifax,2021,597
12347,TransUnion,2020,472
12348,TransUnion,2021,564
12349,Equifax,2020,515
12350,Equifax,2022,585
12351,Equifax,2020,351
12352,Experian,2020,717
12353,TransUnion,2020,510
12354,Experian,2022,723
12355,Equifax,2021,439
12356,TransUnion,2022,371
12357,Experian,2020,596
12358,TransUnion,2022,705
12359,TransUnion,2023,393
12360,Experian,2020,325
12361,Equifax,2024,669
12362,TransUnion,2024,507
12363,Equifax,2022,657
12364,TransUnion,2020,711
12365,Yellow Banana,2024,305
12366,Experian,2023,471
12367,TransUnion,2023,737
12368,TransUnion,2020,549
12369,Experian,2022,800
12370,Equifax,2023,668
12371,Experian,2023,357
12372,Equifax,2021,396
12373,Equifax,2024,844
12374,Experian,2023,784
12375,Equifax,2023,408
12376,Yellow Banana,2022,701
12377,Equifax,2020,744
12378,Experian,2022,576
12379,Yellow Banana,2022,748
12380,Yellow Banana,2023,786
12381,Experian,2021,640
12382,Equifax,2024,340
12383,Equifax,2024,576
12384,TransUnion,2022,451
12385,Yellow Banana,2023,685
12386,Yellow Banana,2022,466
12387,TransUnion,2022,814
12388,Yellow Banana,2023,483
12389,Equifax,2020,771
12390,TransUnion,2024,524
12391,Experian,2024,810
12392,Equifax,2023,689
12393,Equifax,2020,839
12394,Yellow Banana,2022,391
12395,Equifax,2020,435
12396,Equifax,2023,339
12397,Yellow Banana,2021,718
12398,Equifax,2020,665
12399,Yellow Banana,2021,355
12400,TransUnion,2024,566
12401,Equifax,2024,384
12402,Equifax,2020,696
12403,Experian,2022,456
12404,Experian,2023,325
12405,Experian,2020,361
12406,TransUnion,2022,496
12407,Equifax,2020,652
12408,TransUnion,2023,503
12409,Yellow Banana,2024,391
12410,Yellow Banana,2023,320
12411,Equifax,2022,378
12412,Equifax,2023,794
12413,Yellow Banana,2023,400
12414,TransUnion,2023,406
12415,Yellow Banana,2020,629
12416,Experian,2021,752
12417,Yellow Banana,2024,536
12418,TransUnion,2024,344
12419,Yellow Banana,2020,701
12420,Equifax,2021,816
12421,Yellow Banana,2021,483
12422,TransUnion,2024,461
12423,Equifax,2020,731
12424,Yellow Banana,2022,805
12425,Yellow Banana,2023,396
12426,Experian,2020,704
12427,Yellow Banana,2023,637
12428,TransUnion,2021,456
12429,Experian,2022,371
12430,Experian,2022,822
12431,Experian,2024,509
12432,Yellow Banana,2020,537
12433,Equifax,2024,788
12434,Yellow Banana,2024,625
12435,Yellow Banana,2020,809
12436,Yellow Banana,2021,363
12437,Equifax,2024,810
12438,Yellow Banana,2020,712
12439,Yellow Banana,2021,823
12440,Equifax,2023,470
12441,Equifax,2021,369
12442,Yellow Banana,2024,732
12443,TransUnion,2024,510
12444,Yellow Banana,2024,492
12445,Experian,2020,741
12446,TransUnion,2022,845
12447,TransUnion,2020,829
12448,Experian,2024,823
12449,Yellow Banana,2023,644
12450,Equifax,2020,582
12451,TransUnion,2024,526
12452,Experian,2022,794
12453,Experian,2021,746
12454,Yellow Banana,2024,708
12455,TransUnion,2024,644
12456,TransUnion,2021,424
12457,Experian,2021,640
12458,Yellow Banana,2020,547
12459,Equifax,2023,667
12460,Yellow Banana,2021,569
12461,Yellow Banana,2023,678
12462,TransUnion,2023,482
12463,Yellow Banana,2020,304
12464,Equifax,2021,304
12465,TransUnion,2022,624
12466,Experian,2021,701
12467,Experian,2024,734
12468,TransUnion,2021,479
12469,Experian,2020,386
12470,Equifax,2023,800
12471,TransUnion,2022,699
12472,Experian,2023,315
12473,Equifax,2023,582
12474,Equifax,2023,782
12475,Yellow Banana,2023,518
12476,Equifax,2020,308
12477,Yellow Banana,2021,596
12478,Experian,2024,734
12479,TransUnion,2024,304
12480,Experian,2022,358
12481,TransUnion,2023,527
12482,TransUnion,2021,754
12483,Experian,2024,477
12484,TransUnion,2022,787
12485,Yellow Banana,2024,518
12486,Experian,2022,482
12487,Equifax,2022,706
12488,Equifax,2024,745
12489,Equifax,2021,527
12490,TransUnion,2021,626
12491,Equifax,2021,588
12492,Yellow Banana,2020,565
12493,Experian,2021,662
12494,Equifax,2024,321
12495,Experian,2020,612
12496,Yellow Banana,2024,336
12497,Equifax,2020,523
12498,TransUnion,2023,382
12499,Experian,2022,354
12500,TransUnion,2020,666
12501,TransUnion,2021,334
12502,Yellow Banana,2022,534
12503,Equifax,2024,604
12504,TransUnion,2020,503
12505,TransUnion,2020,734
12506,Equifax,2024,775
12507,Yellow Banana,2021,440
12508,Equifax,2021,722
12509,Equifax,2020,405
12510,Equifax,2021,666
12511,Yellow Banana,2024,795
12512,TransUnion,2023,315
12513,Yellow Banana,2022,437
12514,Experian,2021,360
12515,Equifax,2020,518
12516,Equifax,2023,802
12517,Yellow Banana,2020,589
12518,TransUnion,2023,549
12519,Equifax,2024,696
12520,Yellow Banana,2022,642
12521,Equifax,2022,304
12522,TransUnion,2023,647
12523,Yellow Banana,2022,517
12524,Experian,2023,795
12525,Equifax,2023,725
12526,Yellow Banana,2023,493
12527,Yellow Banana,2022,731
12528,Equifax,2024,552
12529,Yellow Banana,2024,708
12530,TransUnion,2022,400
12531,TransUnion,2022,393
12532,Equifax,2023,316
12533,Yellow Banana,2024,458
12534,Experian,2020,426
12535,Equifax,2023,701
12536,Yellow Banana,2022,390
12537,TransUnion,2020,353
12538,TransUnion,2020,611
12539,Experian,2020,573
12540,Equifax,2022,611
12541,Yellow Banana,2021,817
12542,Yellow Banana,2023,823
12543,TransUnion,2023,358
12544,Yellow Banana,2022,720
12545,Experian,2022,735
12546,Yellow Banana,2022,330
12547,Experian,2020,539
12548,Equifax,2022,667
12549,Experian,2021,379
12550,Experian,2021,592
12551,TransUnion,2023,537
12552,Equifax,2020,645
12553,Experian,2023,749
12554,Yellow Banana,2024,618
12555,Yellow Banana,2022,674
12556,Experian,2024,677
12557,Experian,2022,626
12558,Yellow Banana,2024,539
12559,Yellow Banana,2020,606
12560,Experian,2021,512
12561,Experian,2020,555
12562,Equifax,2023,593
12563,TransUnion,2021,403
12564,Yellow Banana,2022,817
12565,Experian,2020,537
12566,Experian,2022,461
12567,Experian,2021,666
12568,Experian,2021,686
12569,Experian,2022,436
12570,Experian,2020,550
12571,Yellow Banana,2020,463
12572,Yellow Banana,2022,519
12573,TransUnion,2022,371
12574,Equifax,2020,736
12575,Experian,2020,445
12576,Yellow Banana,2020,398
12577,Equifax,2020,549
12578,TransUnion,2024,306
12579,Equifax,2023,419
12580,TransUnion,2020,647
12581,Equifax,2024,789
12582,Experian,2022,682
12583,Equifax,2024,367
12584,Equifax,2022,735
12585,Equifax,2023,725
12586,TransUnion,2020,775
12587,Yellow Banana,2024,314
12588,TransUnion,2020,643
12589,TransUnion,2020,486
12590,Yellow Banana,2021,572
12591,Yellow Banana,2020,826
12592,Yellow Banana,2021,344
12593,Yellow Banana,2022,440
12594,Experian,2021,593
12595,TransUnion,2023,589
12596,Yellow Banana,2023,795
12597,Experian,2020,384
12598,Yellow Banana,2020,763
12599,Yellow Banana,2021,636
12600,Yellow Banana,2023,743
12601,Yellow Banana,2023,687
12602,TransUnion,2022,462
12603,Equifax,2022,340
12604,Equifax,2020,633
12605,Yellow Banana,2023,628
12606,TransUnion,2022,817
12607,Experian,2021,518
12608,TransUnion,2023,689
12609,Equifax,2023,400
12610,Yellow Banana,2021,501
12611,Equifax,2020,444
12612,Equifax,2024,708
12613,Experian,2022,515
12614,Equifax,2024,473
12615,Yellow Banana,2024,519
12616,Equifax,2022,597
12617,Equifax,2021,749
12618,Yellow Banana,2024,487
12619,TransUnion,2022,396
12620,Experian,2022,548
12621,Yellow Banana,2020,371
12622,Yellow Banana,2020,768
12623,Yellow Banana,2023,472
12624,Experian,2023,706
12625,TransUnion,2022,600
12626,TransUnion,2021,534
12627,Experian,2021,798
12628,Equifax,2020,548
12629,Yellow Banana,2020,624
12630,Equifax,2022,660
12631,Yellow Banana,2022,482
12632,Experian,2022,478
12633,Equifax,2020,302
12634,TransUnion,2022,494
12635,Equifax,2020,346
12636,Equifax,2020,525
12637,Experian,2024,511
12638,Experian,2024,495
12639,Experian,2020,796
12640,Yellow Banana,2021,468
12641,TransUnion,2023,435
12642,Experian,2022,801
12643,Yellow Banana,2021,766
12644,Experian,2022,714
12645,TransUnion,2023,464
12646,TransUnion,2022,694
12647,Yellow Banana,2022,795
12648,Experian,2022,794
12649,TransUnion,2022,370
12650,Experian,2022,449
12651,TransUnion,2021,481
12652,TransUnion,2021,311
12653,Yellow Banana,2020,574
12654,Yellow Banana,2021,599
12655,Yellow Banana,2021,382
12656,Equifax,2024,341
12657,Experian,2022,601
12658,TransUnion,2021,793
12659,Equifax,2024,528
12660,Experian,2023,601
12661,Equifax,2020,393
12662,Yellow Banana,2024,797
12663,Experian,2021,810
12664,Yellow Banana,2024,652
12665,Experian,2021,448
12666,TransUnion,2021,446
12667,TransUnion,2024,735
12668,TransUnion,2020,520
12669,Yellow Banana,2020,345
12670,Yellow Banana,2021,569
12671,TransUnion,2023,545
12672,Experian,2020,348
12673,Equifax,2021,774
12674,Experian,2024,456
12675,Yellow Banana,2020,372
12676,Equifax,2020,606
12677,Yellow Banana,2024,336
12678,Equifax,2021,718
12679,Equifax,2024,435
12680,Yellow Banana,2020,782
12681,Yellow Banana,2021,672
12682,Yellow Banana,2022,557
12683,TransUnion,2022,624
12684,Yellow Banana,2024,803
12685,Equifax,2023,426
12686,Yellow Banana,2022,390
12687,Experian,2021,739
12688,Yellow Banana,2022,652
12689,Equifax,2021,811
12690,Experian,2020,745
12691,Yellow Banana,2022,718
12692,TransUnion,2023,532
12693,Yellow Banana,2021,634
12694,Yellow Banana,2023,510
12695,Experian,2021,543
12696,TransUnion,2024,654
12697,TransUnion,2021,502
12698,Equifax,2022,753
12699,Yellow Banana,2020,360
12700,TransUnion,2020,374
12701,Yellow Banana,2023,568
12702,Equifax,2024,761
12703,Experian,2024,484
12704,Yellow Banana,2020,668
12705,Equifax,2021,379
12706,Yellow Banana,2022,657
12707,Equifax,2024,439
12708,Experian,2024,469
12709,TransUnion,2022,723
12710,Equifax,2020,391
12711,Experian,2020,564
12712,TransUnion,2023,663
12713,TransUnion,2024,454
12714,Experian,2022,528
12715,Yellow Banana,2023,349
12716,Equifax,2023,422
12717,Yellow Banana,2023,812
12718,TransUnion,2022,329
12719,Experian,2023,667
12720,TransUnion,2024,588
12721,TransUnion,2021,671
12722,Yellow Banana,2022,314
12723,TransUnion,2020,623
12724,Experian,2020,378
12725,TransUnion,2023,340
12726,Equifax,2020,329
12727,TransUnion,2023,654
12728,TransUnion,2021,341
12729,Experian,2024,357
12730,Experian,2024,331
12731,Experian,2022,713
12732,Experian,2024,748
12733,Yellow Banana,2022,615
12734,Yellow Banana,2024,425
12735,TransUnion,2021,336
12736,Experian,2022,331
12737,TransUnion,2022,655
12738,TransUnion,2024,431
12739,Experian,2021,723
12740,TransUnion,2023,553
12741,Yellow Banana,2021,547
12742,Equifax,2022,606
12743,Yellow Banana,2021,357
12744,Equifax,2023,523
12745,TransUnion,2022,477
12746,Equifax,2020,649
12747,Equifax,2020,483
12748,Equifax,2021,738
12749,TransUnion,2023,575
12750,Yellow Banana,2023,593
12751,Experian,2023,701
12752,TransUnion,2022,353
12753,TransUnion,2023,850
12754,TransUnion,2024,349
12755,Experian,2024,735
12756,Yellow Banana,2021,820
12757,Equifax,2020,773
12758,Experian,2021,678
12759,Experian,2021,740
12760,Yellow Banana,2021,470
12761,TransUnion,2021,340
12762,Equifax,2022,319
12763,TransUnion,2024,320
12764,TransUnion,2023,405
12765,TransUnion,2021,518
12766,Equifax,2023,653
12767,Experian,2021,505
12768,Equifax,2021,388
12769,Experian,2020,498
12770,Yellow Banana,2023,683
12771,TransUnion,2023,807
12772,Yellow Banana,2024,416
12773,Experian,2024,309
12774,Equifax,2023,430
12775,Experian,2024,724
12776,TransUnion,2021,321
12777,TransUnion,2023,453
12778,Experian,2021,402
12779,TransUnion,2022,468
12780,Equifax,2020,300
12781,Experian,2024,481
12782,Yellow Banana,2022,693
12783,TransUnion,2020,553
12784,Equifax,2024,312
12785,Equifax,2023,763
12786,TransUnion,2023,834
12787,Equifax,2021,643
12788,Equifax,2024,328
12789,Yellow Banana,2020,313
12790,Yellow Banana,2023,644
12791,Experian,2022,651
12792,TransUnion,2021,524
12793,TransUnion,2023,452
12794,Experian,2022,481
12795,TransUnion,2023,508
12796,TransUnion,2024,756
12797,TransUnion,2024,831
12798,Experian,2022,811
12799,Yellow Banana,2020,475
12800,Yellow Banana,2021,414
12801,TransUnion,2023,396
12802,Experian,2021,837
12803,Equifax,2024,419
12804,Equifax,2024,586
12805,Experian,2020,682
12806,Yellow Banana,2024,719
12807,Yellow Banana,2021,664
12808,Yellow Banana,2024,767
12809,Yellow Banana,2023,515
12810,TransUnion,2023,638
12811,Equifax,2020,554
12812,TransUnion,2023,562
12813,TransUnion,2021,614
12814,TransUnion,2020,667
12815,Experian,2020,781
12816,Experian,2020,810
12817,TransUnion,2023,757
12818,TransUnion,2020,518
12819,TransUnion,2024,497
12820,TransUnion,2023,326
12821,Experian,2020,453
12822,Yellow Banana,2021,712
12823,TransUnion,2020,732
12824,Experian,2021,664
12825,Equifax,2022,433
12826,Experian,2021,502
12827,Equifax,2024,707
12828,TransUnion,2020,450
12829,Yellow Banana,2022,442
12830,Yellow Banana,2022,371
12831,Yellow Banana,2020,362
12832,TransUnion,2022,548
12833,Yellow Banana,2022,386
12834,Experian,2021,642
12835,Yellow Banana,2024,612
12836,TransUnion,2023,657
12837,Equifax,2023,562
12838,Experian,2024,681
12839,Yellow Banana,2024,761
12840,Yellow Banana,2022,812
12841,Equifax,2022,303
12842,Experian,2023,409
12843,Experian,2024,399
12844,TransUnion,2024,819
12845,Experian,2023,626
12846,Equifax,2023,685
12847,Yellow Banana,2024,339
12848,TransUnion,2021,718
12849,Experian,2022,379
12850,Experian,2024,733
12851,TransUnion,2021,514
12852,TransUnion,2024,607
12853,Yellow Banana,2020,791
12854,Experian,2021,639
12855,Equifax,2023,848
12856,TransUnion,2022,831
12857,Experian,2020,702
12858,Experian,2023,520
12859,Equifax,2021,382
12860,Yellow Banana,2022,523
12861,Experian,2022,545
12862,Yellow Banana,2022,581
12863,Experian,2021,442
12864,Equifax,2020,500
12865,Yellow Banana,2020,304
12866,Yellow Banana,2021,310
12867,Yellow Banana,2021,771
12868,Experian,2020,403
12869,Experian,2021,392
12870,Yellow Banana,2020,416
12871,Experian,2021,480
12872,Equifax,2022,387
12873,Experian,2024,576
12874,Yellow Banana,2023,787
12875,Equifax,2023,712
12876,TransUnion,2024,652
12877,Experian,2022,600
12878,Experian,2020,670
12879,Equifax,2024,812
12880,TransUnion,2022,561
12881,TransUnion,2020,706
12882,Yellow Banana,2024,615
12883,Equifax,2022,360
12884,Experian,2023,549
12885,Yellow Banana,2022,553
12886,Experian,2021,457
12887,TransUnion,2020,602
12888,Experian,2024,815
12889,Yellow Banana,2023,378
12890,TransUnion,2024,599
12891,Equifax,2020,723
12892,Equifax,2024,333
12893,Experian,2024,416
12894,Equifax,2024,454
12895,TransUnion,2024,510
12896,Equifax,2022,594
12897,Experian,2020,368
12898,Yellow Banana,2024,601
12899,Experian,2021,495
12900,Experian,2024,758
12901,Yellow Banana,2020,708
12902,Experian,2021,708
12903,TransUnion,2020,708
12904,Experian,2022,754
12905,Experian,2022,522
12906,TransUnion,2023,762
12907,TransUnion,2021,544
12908,Yellow Banana,2021,482
12909,TransUnion,2024,524
12910,Equifax,2021,533
12911,Equifax,2023,343
12912,Experian,2024,548
12913,TransUnion,2024,765
12914,Equifax,2020,483
12915,Equifax,2022,840
12916,Yellow Banana,2024,347
12917,Yellow Banana,2022,526
12918,Experian,2024,457
12919,Equifax,2022,625
12920,Yellow Banana,2022,414
12921,Equifax,2023,674
12922,Equifax,2020,448
12923,Experian,2021,699
12924,TransUnion,2020,665
12925,Equifax,2020,780
12926,Equifax,2022,331
12927,TransUnion,2020,616
12928,Yellow Banana,2024,578
12929,Yellow Banana,2024,742
12930,Equifax,2020,480
12931,Equifax,2021,624
12932,Experian,2021,739
12933,Equifax,2023,517
12934,Experian,2024,776
12935,Yellow Banana,2023,797
12936,TransUnion,2021,639
12937,Equifax,2023,599
12938,Yellow Banana,2022,572
12939,Experian,2022,597
12940,Yellow Banana,2022,353
12941,Yellow Banana,2024,662
12942,Equifax,2023,644
12943,Yellow Banana,2024,315
12944,Yellow Banana,2022,624
12945,Equifax,2022,380
12946,TransUnion,2023,794
12947,TransUnion,2024,522
12948,Equifax,2024,696
12949,Experian,2021,670
12950,TransUnion,2020,641
12951,Yellow Banana,2021,761
12952,Yellow Banana,2020,722
12953,Equifax,2021,755
12954,TransUnion,2022,810
12955,TransUnion,2023,741
12956,Yellow Banana,2020,515
12957,Yellow Banana,2023,499
12958,Yellow Banana,2022,464
12959,Yellow Banana,2021,573
12960,TransUnion,2020,544
12961,Yellow Banana,2021,850
12962,TransUnion,2023,644
12963,TransUnion,2023,311
12964,Experian,2020,526
12965,Experian,2020,563
12966,Experian,2024,303
12967,Experian,2024,718
12968,Yellow Banana,2020,576
12969,Experian,2020,610
12970,TransUnion,2021,694
12971,Yellow Banana,2023,664
12972,Experian,2022,837
12973,Yellow Banana,2022,640
12974,TransUnion,2023,512
12975,Equifax,2021,826
12976,Experian,2021,328
12977,Experian,2024,328
12978,Experian,2023,420
12979,Yellow Banana,2020,783
12980,TransUnion,2022,644
12981,TransUnion,2023,483
12982,Experian,2022,690
12983,TransUnion,2024,676
12984,Yellow Banana,2023,782
12985,Experian,2023,631
12986,TransUnion,2022,682
12987,TransUnion,2021,548
12988,Equifax,2024,318
12989,Yellow Banana,2022,335
12990,Yellow Banana,2021,762
12991,TransUnion,2022,669
12992,Experian,2021,452
12993,Experian,2020,714
12994,Yellow Banana,2021,587
12995,TransUnion,2020,683
12996,TransUnion,2023,477
12997,TransUnion,2020,577
12998,Yellow Banana,2021,459
12999,Yellow Banana,2021,439
13000,Yellow Banana,2024,657
13001,Yellow Banana,2020,729
13002,Equifax,2024,389
13003,Yellow Banana,2022,832
13004,TransUnion,2020,516
13005,Yellow Banana,2022,576
13006,Yellow Banana,2021,356
13007,Yellow Banana,2024,734
13008,Yellow Banana,2022,520
13009,TransUnion,2023,433
13010,Equifax,2022,689
